## [iView]
## Converted from:	E:\pahan\Институт\ЦЭП\Диагностика знаний с помощью EyeTracker'а\Колледжи\Колледж 53 (двигатель)\Results\Kiryukhin.idf
## Date:	25.04.2013 01:01:00
## Version:	IDF Converter 3.0.3
## Sample Rate:	50
## [Run]
## Subject:	Kiryukhin                                                                                                                                                                                                                                                       
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Type:	5-point
## Calibration Area:	752	480
## [Geometry]
## Stimulus Dimension [mm]:	300	200
## Head Distance [mm]:	500
## [Hardware Setup]
## [Presentation]
## Number of Samples:	13717                                                                                                                                                                                                                                                           
## Reversed:	x
## Format:	LEFT, RAW, DIAMETER, CR, POR, QUALITY, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L Raw X [px]	L Raw Y [px]	L Dia X [px]	L Dia Y [px]	L CR1 X [px]	L CR1 Y [px]	L POR X [px]	L POR Y [px]	Timing	Latency	Frame
10337581484	SMP	5	157.9914	145.3787	27.5648	37.8359	135.0353	132.3308	238.6426	574.4155	0	859	6516
10337600664	SMP	5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	532	6516
10337620467	SMP	5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	446	6517
10337640522	SMP	5	161.9166	147.4939	39.9229	37.9914	135.0616	133.5946	206.7647	579.4648	0	969	6517
10337660345	SMP	5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	383	6518
10337681493	SMP	5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	391	6518
10337700341	SMP	5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	411	6519
10337720562	SMP	5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	450	6519
10337740392	SMP	5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	354	6520
10337761983	SMP	5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	413	6521
10337781235	SMP	5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	389	6521
10337800405	SMP	5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	494	6521
10337820217	SMP	5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	414	6522
10337840395	SMP	5	158.6670	165.0714	26.7749	30.9746	0.0000	0.0000	0.0000	0.0000	0	963	6522
10337860209	SMP	5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	487	6523
10337883532	SMP	5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	437	6524
10337900094	SMP	5	162.1512	159.6106	28.6773	37.9505	0.0000	0.0000	0.0000	0.0000	0	865	6524
10337920289	SMP	5	167.2791	160.2712	41.7801	39.9837	0.0000	0.0000	0.0000	0.0000	0	984	6524
10337940120	SMP	5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	500	6525
10337960279	SMP	5	168.5713	158.4367	46.7030	41.9768	0.0000	0.0000	0.0000	0.0000	0	967	6525
10337980995	SMP	5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	469	6526
10338000148	SMP	5	170.3475	156.8636	48.7840	42.9733	0.0000	0.0000	0.0000	0.0000	0	980	6526
10338019965	SMP	5	170.2510	156.5407	48.6680	43.9864	0.0000	0.0000	0.0000	0.0000	0	922	6527
10338040188	SMP	5	170.2025	156.1587	47.8002	42.8556	0.0000	0.0000	0.0000	0.0000	0	922	6527
10338059963	SMP	5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	475	6528
10338080369	SMP	5	169.7447	156.0894	48.7862	42.8920	0.0000	0.0000	0.0000	0.0000	0	983	6528
10338099840	SMP	5	170.0618	156.0523	47.7622	42.9661	0.0000	0.0000	0.0000	0.0000	0	870	6529
10338119980	SMP	5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	548	6529
10338139837	SMP	5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	517	6530
10338160279	SMP	5	139.9425	155.8628	15.7479	22.8428	0.0000	0.0000	0.0000	0.0000	0	955	6530
10338180116	SMP	5	169.5604	154.4925	44.6819	38.9756	0.0000	0.0000	0.0000	0.0000	0	907	6531
10338199961	SMP	5	169.8238	154.6180	43.6712	38.9756	0.0000	0.0000	0.0000	0.0000	0	985	6531
10338219717	SMP	5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	518	6532
10338239948	SMP	5	136.4924	154.7228	15.9937	20.9066	139.0058	144.4940	445.1853	558.1929	0	991	6532
10338259714	SMP	5	158.4769	156.4761	25.7870	27.9466	0.0000	0.0000	0.0000	0.0000	0	843	6533
10338281621	SMP	5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	447	6534
10338299719	SMP	5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	364	6534
10338319816	SMP	5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	468	6534
10338339592	SMP	5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	366	6535
10338359818	SMP	5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	458	6535
10338380610	SMP	5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	365	6536
10338399822	SMP	5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	455	6536
10338419588	SMP	5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	363	6537
10338439661	SMP	5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	454	6537
10338459465	SMP	5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	363	6538
10338479879	SMP	5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	471	6538
10338499470	SMP	5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	361	6539
10338521297	SMP	5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	413	6540
10338539464	SMP	5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	389	6540
10338559523	SMP	5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	503	6540
10338579615	SMP	5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	456	6541
10338599524	SMP	5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	529	6541
10338619335	SMP	5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	490	6542
10338639574	SMP	5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	543	6542
10338659225	SMP	5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	458	6543
10338682366	SMP	5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	470	6544
10338699208	SMP	5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	468	6544
10338719445	SMP	5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	564	6544
10338739211	SMP	5	164.6799	146.3922	41.8365	32.8683	0.0000	0.0000	0.0000	0.0000	0	838	6545
10338759405	SMP	5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	568	6545
10338780110	SMP	5	162.5682	145.8013	48.7750	34.6505	0.0000	0.0000	0.0000	0.0000	0	842	6546
10338799265	SMP	5	162.1417	144.0849	49.7518	33.5798	0.0000	0.0000	0.0000	0.0000	0	972	6546
10338819102	SMP	5	162.7419	144.7671	49.7376	34.5709	0.0000	0.0000	0.0000	0.0000	0	872	6547
10338839319	SMP	5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	553	6547
10338859096	SMP	5	164.4975	149.0509	40.8278	31.9988	0.0000	0.0000	0.0000	0.0000	0	892	6548
10338881371	SMP	5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	456	6549
10338898966	SMP	5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	361	6549
10338919154	SMP	5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	460	6549
10338938968	SMP	5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	386	6550
10338959192	SMP	5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	458	6550
10338979237	SMP	5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	366	6551
10338999085	SMP	5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	516	6551
10339018836	SMP	5	116.1902	119.0272	49.7888	36.9706	125.6671	124.3163	510.9380	421.2229	0	901	6552
10339038971	SMP	5	134.0530	115.0967	93.9896	48.8636	125.8834	126.8786	373.1511	356.5568	0	930	6552
10339058837	SMP	5	134.9848	110.7710	94.9873	55.8941	125.9926	127.4939	371.2068	311.8563	0	855	6553
10339080111	SMP	5	135.7804	106.1651	94.9581	60.8299	0.0000	0.0000	0.0000	0.0000	0	844	6553
10339098706	SMP	5	136.4598	105.4386	94.9901	65.9911	0.0000	0.0000	0.0000	0.0000	0	870	6554
10339118856	SMP	5	135.9394	104.0062	93.9876	67.8609	0.0000	0.0000	0.0000	0.0000	0	903	6554
10339138717	SMP	5	136.8385	104.8181	96.9325	68.8864	0.0000	0.0000	0.0000	0.0000	0	906	6555
10339158897	SMP	5	137.3499	103.7026	96.9356	70.8417	0.0000	0.0000	0.0000	0.0000	0	922	6555
10339179745	SMP	5	138.1886	102.9959	96.9298	69.9774	0.0000	0.0000	0.0000	0.0000	0	894	6556
10339198954	SMP	5	138.8523	103.2802	95.9277	71.9830	0.0000	0.0000	0.0000	0.0000	0	991	6556
10339218589	SMP	5	139.3143	103.3249	96.9246	71.9644	0.0000	0.0000	0.0000	0.0000	0	858	6557
10339238776	SMP	5	139.1591	103.9276	94.9046	72.9823	0.0000	0.0000	0.0000	0.0000	0	884	6557
10339258586	SMP	5	138.7873	103.4161	93.9972	72.9789	0.0000	0.0000	0.0000	0.0000	0	922	6558
10339279863	SMP	5	138.7940	102.9646	93.9963	72.9742	0.0000	0.0000	0.0000	0.0000	0	953	6558
10339298601	SMP	5	138.9160	103.6081	94.9054	73.9770	0.0000	0.0000	0.0000	0.0000	0	880	6559
10339318779	SMP	5	138.6128	103.8863	93.9933	73.9777	0.0000	0.0000	0.0000	0.0000	0	923	6559
10339338468	SMP	5	138.0587	104.6554	92.9930	73.9876	0.0000	0.0000	0.0000	0.0000	0	939	6560
10339358588	SMP	5	138.0934	103.8245	92.9935	73.9925	0.0000	0.0000	0.0000	0.0000	0	960	6560
10339379487	SMP	5	137.8951	104.4197	93.9999	72.9516	0.0000	0.0000	0.0000	0.0000	0	944	6561
10339398648	SMP	5	137.7468	104.3517	93.9999	74.9977	127.2299	127.9014	361.6868	249.9568	0	1067	6561
10339418378	SMP	5	133.3372	102.4478	92.9914	72.9388	124.6884	126.7622	375.3426	246.2045	0	959	6562
10339438623	SMP	5	130.1383	101.1886	92.9939	71.8367	123.2513	125.2480	388.9320	246.4309	0	987	6562
10339458343	SMP	5	131.1865	101.0935	92.9919	73.8980	123.8405	125.3793	387.6886	245.5239	0	946	6563
10339479614	SMP	5	131.3753	101.2709	92.9967	72.9773	124.1811	125.6081	388.4830	244.7004	0	971	6563
10339498351	SMP	5	131.1264	102.5490	92.9913	74.9477	123.9285	126.7852	388.8483	244.7763	0	884	6564
10339518473	SMP	5	131.1682	102.6631	92.9930	74.9090	123.9447	126.8411	388.6033	244.9083	0	907	6564
10339538215	SMP	5	130.9593	102.3453	92.9906	74.9660	124.0078	126.2305	389.3748	246.2516	0	914	6565
10339558570	SMP	5	131.0998	102.2713	92.9939	74.9649	124.0941	126.1711	389.7825	247.2402	0	1044	6565
10339578486	SMP	5	131.7186	101.9120	91.9876	75.9617	124.6842	126.0273	390.0151	247.0942	0	901	6566
10339598441	SMP	5	132.0439	102.6070	91.9901	76.9710	125.0007	126.6853	390.0882	246.8907	0	1049	6566
10339618212	SMP	5	132.0366	103.4180	91.9877	76.9880	125.0096	127.2168	389.9729	247.4939	0	963	6567
10339638439	SMP	5	132.3252	102.7663	92.9985	76.9701	125.0605	126.8046	389.2911	247.2812	0	1046	6567
10339658224	SMP	5	132.2502	102.2660	92.9970	75.9028	125.1133	126.1685	389.0639	247.6342	0	913	6568
10339679239	SMP	5	131.9675	102.0039	91.9878	75.9667	125.1210	126.1116	389.8943	247.2000	0	1010	6568
10339698089	SMP	5	131.9096	102.4142	91.9879	75.8999	124.9267	126.8279	390.3160	245.5910	0	912	6569
10339718327	SMP	5	132.0756	102.2477	91.9914	75.8986	125.1240	126.1143	390.6262	246.5027	0	1063	6569
10339738099	SMP	5	132.5502	102.2103	91.9879	75.8848	125.6256	126.0888	390.7643	247.1802	0	923	6570
10339758278	SMP	5	132.0250	103.0326	91.9960	75.8824	125.2084	126.9306	391.0255	247.7821	0	1066	6570
10339778366	SMP	5	129.9535	102.6791	91.9901	76.9057	124.1394	126.1214	395.1837	249.9433	0	953	6571
10339798122	SMP	5	130.0213	102.3905	91.9912	76.9306	124.1472	126.1082	397.4016	250.2438	0	972	6571
10339817960	SMP	5	129.6282	102.4007	91.9894	76.9258	124.0141	126.2030	399.5607	250.1474	0	958	6572
10339838146	SMP	5	129.8127	102.3922	91.9876	76.9473	124.1193	126.1109	400.3482	250.1958	0	1062	6572
10339857964	SMP	5	130.2804	101.6310	92.9995	76.9080	124.5041	125.3072	400.3046	250.1289	0	963	6573
10339878489	SMP	5	130.6094	101.6779	91.9884	76.8902	124.8194	125.5745	400.1966	249.5999	0	1026	6573
10339897962	SMP	5	131.0239	101.4960	91.9920	76.8902	125.1122	125.1096	399.5627	250.0585	0	959	6574
10339918081	SMP	5	131.7079	102.3702	91.9872	76.9401	125.4856	125.9926	398.1810	250.3813	0	1070	6574
10339937838	SMP	5	131.8874	102.9528	91.9853	77.9574	125.7663	126.5435	397.4783	250.7426	0	956	6575
10339958073	SMP	5	132.1005	102.8500	91.9905	77.9419	125.8666	126.2336	396.6953	251.7382	0	1070	6575
10339978117	SMP	5	131.8567	102.5882	91.9877	76.8945	125.6832	126.0333	396.4544	252.1593	0	917	6576
10339998022	SMP	5	131.7031	102.2661	91.9844	77.9923	125.5447	125.7167	396.5314	252.4028	0	1084	6576
10340017835	SMP	5	131.7683	101.8483	91.9871	77.9482	125.5946	125.0242	396.4584	253.3832	0	963	6577
10340037943	SMP	5	131.9536	101.6641	91.9877	77.9469	125.7781	124.9956	396.4827	253.5608	0	1075	6577
10340057753	SMP	5	132.0628	101.4156	91.9912	76.8945	125.8883	124.7792	396.4695	253.5427	0	967	6578
10340078245	SMP	5	132.2587	101.3869	92.9994	76.9520	125.9201	124.7455	395.9882	253.4321	0	1032	6578
10340097718	SMP	5	132.2870	101.5587	92.9994	76.9616	126.0139	125.0057	395.7995	252.9327	0	912	6579
10340117902	SMP	5	132.2080	101.0008	91.9909	77.9589	126.0149	124.2110	395.8776	253.4351	0	1077	6579
10340137623	SMP	5	131.6226	101.5783	91.9892	76.9521	125.5079	124.8915	396.2554	253.6135	0	962	6580
10340157780	SMP	5	130.9416	102.0094	91.9878	77.9504	124.9174	125.0891	396.8541	254.4933	0	1076	6580
10340177863	SMP	5	131.0556	101.7364	91.9915	76.8899	125.1114	124.5317	397.4071	256.2215	0	958	6581
10340197748	SMP	5	131.3632	101.6947	91.9919	76.8878	125.2074	124.4944	397.1437	257.3107	0	1043	6581
10340217587	SMP	5	131.7415	101.5452	91.9882	76.9872	125.5129	124.4894	396.5958	257.5236	0	971	6582
10340237819	SMP	5	132.0586	101.3357	91.9947	76.9464	125.8793	124.0953	396.2355	257.9884	0	1063	6582
10340257461	SMP	5	132.6240	101.6247	91.9896	76.8881	126.0984	124.1590	394.9430	258.9307	0	924	6583
10340280139	SMP	5	132.5541	101.9431	91.9900	77.9553	126.0792	124.4929	394.1950	259.6795	0	957	6584
10340297462	SMP	5	132.3224	102.3142	90.9783	76.9858	125.9949	124.9893	394.2077	259.8269	0	930	6584
10340317669	SMP	5	132.0870	102.1258	91.9958	76.9845	125.9140	124.7390	394.8036	259.9037	0	982	6584
10340337499	SMP	5	132.0665	102.4457	91.9945	76.9031	125.8522	124.9078	395.3318	260.3353	0	963	6585
10340357524	SMP	5	131.9859	102.6031	91.9920	77.9929	125.8433	124.9112	395.7679	261.2938	0	976	6585
10340377614	SMP	5	131.5566	102.5131	91.9910	77.9910	125.3879	124.8219	395.8890	262.0707	0	964	6586
10340397491	SMP	5	133.8529	102.3179	91.9980	76.9995	126.1561	124.2804	387.7122	263.4701	0	1094	6586
10340417333	SMP	5	136.4362	103.1407	90.9848	76.9991	127.5115	124.9793	376.5333	264.6747	0	926	6587
10340437550	SMP	5	137.0811	103.1288	91.9956	76.9932	128.0296	124.9520	374.0823	265.4459	0	1079	6587
10340457374	SMP	5	138.0133	102.9628	91.9968	77.9955	128.8297	124.9004	372.6838	265.5055	0	966	6588
10340477740	SMP	5	138.7519	102.9451	90.9848	78.9717	129.0721	124.7975	370.1764	265.4772	0	1042	6588
10340497250	SMP	5	138.9045	103.7741	91.9961	77.9987	129.5123	125.9819	369.7173	264.2888	0	968	6589
10340517410	SMP	5	138.0324	103.6562	91.9982	77.9996	128.8768	125.3318	370.1442	265.2554	0	988	6589
10340537214	SMP	5	136.7318	104.7172	91.9972	77.9852	127.9950	126.5002	372.1676	265.8295	0	926	6590
10340557387	SMP	5	135.5556	105.1696	90.9875	76.9978	127.0331	126.9581	374.4581	266.2426	0	1085	6590
10340577492	SMP	5	134.9103	105.0015	92.0000	76.9938	126.5149	126.6317	376.1212	267.1115	0	964	6591
10340597286	SMP	5	134.5717	105.3806	90.9874	76.9998	126.1362	127.1230	376.9514	267.1131	0	983	6591
10340617090	SMP	5	134.5902	105.0755	90.9875	76.9932	126.1177	126.8830	377.1684	266.8967	0	929	6592
10340637254	SMP	5	135.1805	104.5346	90.9864	77.9668	126.7645	126.3170	377.2961	266.7477	0	1087	6592
10340657097	SMP	5	135.4545	104.6765	90.9898	75.9933	126.9101	126.8310	377.0649	265.3038	0	914	6593
10340677497	SMP	5	136.2584	104.1630	90.9916	76.9982	127.2284	126.0140	375.2601	265.2326	0	1065	6593
10340697135	SMP	5	136.8726	104.6927	89.9816	75.9985	127.8467	126.9054	373.9870	264.0701	0	945	6594
10340717113	SMP	5	137.4557	104.9481	90.9938	76.9723	128.1454	127.0664	372.2426	263.5308	0	1090	6594
10340737004	SMP	5	137.8316	104.5297	89.9841	75.9958	128.2868	126.5156	370.4325	263.7795	0	967	6595
10340757166	SMP	5	137.8132	104.1490	89.9845	75.9866	128.2493	126.0107	369.2869	264.3239	0	1065	6595
10340777241	SMP	5	137.6210	103.5926	90.9940	75.9990	128.1868	125.6834	369.0136	264.2468	0	953	6596
10340797118	SMP	5	137.2731	102.3144	90.9952	76.9958	128.0072	124.3049	369.5839	264.3362	0	1097	6596
10340816873	SMP	5	137.3051	102.1561	90.9916	76.9962	128.0138	124.2179	370.1529	264.0976	0	932	6597
10340837015	SMP	5	136.8368	102.2644	89.9785	76.9959	127.6999	124.2646	370.9437	264.0896	0	1097	6597
10340856833	SMP	5	136.6930	103.2962	90.9929	76.9944	127.6329	125.1887	371.6289	264.6088	0	934	6598
10340877248	SMP	5	136.7173	103.5333	90.9887	77.9885	127.6243	125.4439	371.9479	264.9134	0	1072	6598
10340896873	SMP	5	136.1677	102.2746	90.9904	76.9955	127.1732	124.3899	372.4520	264.4882	0	968	6599
10340917029	SMP	5	132.9913	99.8285	91.9974	76.9911	125.7859	122.9888	384.6831	259.1014	0	1098	6599
10340936751	SMP	5	132.9082	99.7741	91.9973	76.9961	125.6000	123.0305	386.3739	255.9071	0	934	6600
10340956876	SMP	5	132.8539	100.5359	91.9964	77.9574	125.5935	124.0267	387.3617	253.5386	0	1090	6600
10340976998	SMP	5	133.0535	100.3862	91.9952	77.9699	125.9120	123.7427	388.0554	252.8906	0	952	6601
10340996868	SMP	5	133.1434	100.3317	91.9930	78.9984	125.9228	123.7347	388.1366	252.5698	0	1082	6601
10341016780	SMP	5	133.1328	100.1731	91.9903	78.9988	126.0301	123.4066	388.4960	253.0258	0	967	6602
10341036751	SMP	5	133.0960	100.2347	91.9905	78.9944	125.9270	123.7410	388.6000	252.6543	0	1075	6602
10341056587	SMP	5	133.0329	100.8690	91.9913	78.9559	125.9564	124.1825	388.8202	252.8204	0	926	6603
10341077864	SMP	5	133.3752	100.0718	92.9990	78.9708	126.0573	123.4043	388.3379	252.9252	0	1016	6603
10341096635	SMP	5	133.2803	99.4932	92.9984	78.9955	126.2191	122.9960	388.6221	252.4167	0	930	6604
10341116713	SMP	5	133.0953	99.3393	91.9884	78.9976	126.0508	122.8030	388.9974	252.2454	0	969	6604
10341136643	SMP	5	132.7602	100.3310	91.9875	78.9904	125.9186	123.5577	389.8232	252.8263	0	968	6605
10341156624	SMP	5	132.5356	100.9861	91.9840	78.9414	125.5994	124.0329	390.2169	254.0498	0	1054	6605
10341176748	SMP	5	132.6969	101.1531	91.9851	78.9522	125.8741	124.0950	390.5790	255.4071	0	917	6606
10341196674	SMP	5	132.7509	101.8656	91.9850	77.9812	125.8074	125.0407	390.5304	255.4590	0	1067	6606
10341216464	SMP	5	132.8271	101.9004	91.9900	77.9772	125.8948	125.1063	390.3930	255.0830	0	927	6607
10341236619	SMP	5	133.0373	100.9030	91.9891	77.9577	125.9734	124.2770	390.0062	254.0731	0	1094	6607
10341256515	SMP	5	132.8511	99.6401	91.9914	74.9770	125.8859	123.6380	390.0635	250.8042	0	933	6608
10341277488	SMP	5	132.2985	99.8631	91.9905	72.9906	125.4056	124.5620	390.6148	244.8309	0	1021	6608
10341296379	SMP	5	131.6940	98.3194	91.9959	69.9797	0.0000	0.0000	0.0000	0.0000	0	891	6609
10341316503	SMP	5	131.4489	96.5765	91.9977	66.9788	0.0000	0.0000	0.0000	0.0000	0	1048	6609
10341336384	SMP	5	131.5371	95.4794	91.9989	64.9754	0.0000	0.0000	0.0000	0.0000	0	894	6610
10341356529	SMP	5	131.7655	95.0007	91.9956	63.9721	125.2264	122.0506	395.8708	219.9235	0	1041	6610
10341377240	SMP	5	132.2339	94.1264	91.9997	63.9099	121.8510	159.9063	391.8745	-129.5236	0	911	6611
10341397585	SMP	5	132.8503	94.3006	91.9965	63.9339	121.8450	160.5412	387.6990	-132.0023	0	960	6611
10341416210	SMP	5	132.7320	94.2132	91.9966	63.9344	121.4221	160.2256	384.6782	-132.0526	0	915	6612
10341436408	SMP	5	132.5639	93.5217	91.9969	62.9581	0.0000	0.0000	0.0000	0.0000	0	1030	6612
10341456211	SMP	5	132.5419	92.5719	91.9956	60.9717	120.5899	157.5915	378.8343	-126.2104	0	920	6613
10341477366	SMP	5	132.6707	91.0571	91.9988	59.9750	120.2686	155.5834	374.6870	-121.3561	0	1030	6613
10341496127	SMP	5	132.5424	89.5402	92.9766	58.9648	117.5948	153.4339	352.1716	-117.3252	0	915	6614
10341516279	SMP	5	132.4203	88.3983	92.9874	56.9706	116.8835	151.6945	348.5330	-112.6495	0	1087	6614
10341536134	SMP	5	132.5128	87.5579	92.9930	54.9367	134.3286	153.6072	487.5891	-124.2137	0	903	6615
10341556253	SMP	5	132.5813	87.7442	92.9927	54.9108	134.1164	153.6000	486.2996	-125.4594	0	1081	6615
10341577120	SMP	5	132.6953	87.3204	93.9704	53.8031	132.4201	152.8463	473.2482	-124.9276	0	906	6616
10341596378	SMP	5	133.0309	86.1776	93.9505	51.9073	0.0000	0.0000	0.0000	0.0000	0	1047	6616
10341615962	SMP	5	133.2428	86.1742	92.9919	51.8889	0.0000	0.0000	0.0000	0.0000	0	890	6617
10341636116	SMP	5	133.0920	87.3424	94.9462	52.6200	0.0000	0.0000	0.0000	0.0000	0	1044	6617
10341655970	SMP	5	133.3061	86.8612	93.9883	51.9274	0.0000	0.0000	0.0000	0.0000	0	888	6618
10341677252	SMP	5	133.2695	86.9297	93.9886	51.9509	0.0000	0.0000	0.0000	0.0000	0	941	6618
10341696001	SMP	5	133.2468	87.4682	93.9896	50.8784	0.0000	0.0000	0.0000	0.0000	0	893	6619
10341716026	SMP	5	132.7441	87.0396	94.9713	49.8734	0.0000	0.0000	0.0000	0.0000	0	1072	6619
10341735837	SMP	5	132.5643	85.5610	94.9875	50.8669	0.0000	0.0000	0.0000	0.0000	0	928	6620
10341756029	SMP	5	132.8977	86.4210	94.9852	50.8380	0.0000	0.0000	0.0000	0.0000	0	1060	6620
10341776866	SMP	5	132.9730	87.0512	94.9864	52.7080	0.0000	0.0000	0.0000	0.0000	0	883	6621
10341796026	SMP	5	133.4524	87.3273	94.9765	53.8371	0.0000	0.0000	0.0000	0.0000	0	1082	6621
10341815840	SMP	5	133.3762	87.7323	95.9580	54.8754	0.0000	0.0000	0.0000	0.0000	0	890	6622
10341835903	SMP	5	133.5601	87.8332	96.9427	54.8593	0.0000	0.0000	0.0000	0.0000	0	1055	6622
10341855714	SMP	5	133.4952	87.7303	96.9417	54.8403	0.0000	0.0000	0.0000	0.0000	0	885	6623
10341876123	SMP	5	133.1631	87.6605	96.9358	55.7339	0.0000	0.0000	0.0000	0.0000	0	927	6623
10341895750	SMP	5	132.4181	88.6649	94.9758	54.8469	0.0000	0.0000	0.0000	0.0000	0	882	6624
10341915919	SMP	5	131.9251	88.1941	95.9648	55.7687	0.0000	0.0000	0.0000	0.0000	0	1048	6624
10341935753	SMP	5	131.8880	87.3266	95.9612	55.9298	0.0000	0.0000	0.0000	0.0000	0	885	6625
10341955787	SMP	5	131.9630	87.6451	95.9446	54.8434	0.0000	0.0000	0.0000	0.0000	0	1058	6625
10341975868	SMP	5	131.6845	88.5920	96.9405	55.7180	0.0000	0.0000	0.0000	0.0000	0	872	6626
10341995765	SMP	5	131.4722	89.1208	95.9630	56.7550	0.0000	0.0000	0.0000	0.0000	0	1053	6626
10342015589	SMP	5	131.7056	89.6204	95.9639	56.9148	0.0000	0.0000	0.0000	0.0000	0	893	6627
10342035784	SMP	5	131.5243	89.5806	94.9751	57.9293	0.0000	0.0000	0.0000	0.0000	0	1052	6627
10342055473	SMP	5	131.7954	89.7282	94.9730	56.8731	0.0000	0.0000	0.0000	0.0000	0	884	6628
10342075987	SMP	5	131.8029	89.5314	98.9470	55.7313	0.0000	0.0000	0.0000	0.0000	0	1036	6628
10342095490	SMP	5	130.8014	92.3895	94.9973	48.6722	0.0000	0.0000	0.0000	0.0000	0	866	6629
10342115670	SMP	5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	460	6629
10342135468	SMP	5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	395	6630
10342155678	SMP	5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	463	6630
10342176364	SMP	5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	372	6631
10342195488	SMP	5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	448	6631
